Country,ISO_Code,Level,GDLCODE,Region,"Life expectancy","GNI per capita in thousands of US$ (2011 PPP)","Expected years schooling","Mean years schooling","Population size in millions"
"Malaysia","MYS","Subnat","MYSr108","Perak",76.00,32.46,13.7,9.71,2.81
"Malaysia","MYS","Subnat","MYSr109","Perlis",76.00,27.60,13.5,9.64,0.28
"Malaysia","MYS","Subnat","MYSr107","Pulau Pinang",76.00,36.77,14.2,11.1,1.75
"Malaysia","MYS","Subnat","MYSr112","Sabah",76.00,11.61,10.7,7.97,3.54
"Malaysia","MYS","Subnat","MYSr113","Sarawak",76.00,15.73,12.5,7.97,2.84
"Malaysia","MYS","Subnat","MYSr110","Selangor",76.00,37.70,14.6,12.2,5.63
"Malaysia","MYS","Subnat","MYSr111","Terengganu",76.00,24.17,13.5,9.71,1.26
"Maldives","MDV","National","MDVt","Total",78.63,12.55,12.1,6.82,0.52
"Maldives","MDV","Subnat","MDVr104","Central",78.88,11.17,10.9,5.33,0.04
"Maldives","MDV","Subnat","MDVr101","Male",78.28,14.63,13.0,8.32,0.21
"Maldives","MDV","Subnat","MDVr102","North",78.40,11.25,11.2,5.82,0.07
"Maldives","MDV","Subnat","MDVr103","North Central",79.71,11.24,10.9,5.56,0.06
"Maldives","MDV","Subnat","MDVr106","South",78.27,11.78,11.4,5.86,0.07
"Maldives","MDV","Subnat","MDVr105","South Central",78.89,11.45,11.2,5.97,0.06
"Mali","MLI","National","MLIt","Total",58.89,1.965,7.60,2.35,19.1
"Mali","MLI","Subnat","MLIr108","Bamako",65.59,4.488,12.5,5.88,2.90
"Mali","MLI","Subnat","MLIr107","Gao and Kidal",62.81,1.252,6.28,1.65,0.56
"Mali","MLI","Subnat","MLIr101","Kayes",57.19,1.719,6.96,1.61,2.75
"Mali","MLI","Subnat","MLIr102","Koulikoro",59.38,1.893,7.61,2.56,3.69
"Mali","MLI","Subnat","MLIr105","Mopti",57.32,1.456,5.69,0.88,2.22
"Mali","MLI","Subnat","MLIr104","Segou",56.92,1.775,6.06,1.60,3.03
"Mali","MLI","Subnat","MLIr103","Sikasso",59.10,1.929,7.13,1.51,3.18
"Mali","MLI","Subnat","MLIr106","Tombouctou",57.17,1.306,4.64,1.03,0.76
"Malta","MLT","National","MLTt","Total",82.38,34.80,15.9,11.3,0.48
"Malta","MLT","Subnat","MLTr102","Gozo Region",82.38,20.42,15.3,10.9,0.04
"Malta","MLT","Subnat","MLTr101","Malta Region",82.38,35.87,15.9,11.3,0.45
"Mauritania","MRT","National","MRTt","Total",64.70,3.746,8.47,4.61,4.40
"Mauritania","MRT","Subnat","MRTr107","Adrar",64.78,3.883,9.92,5.24,0.10
"Mauritania","MRT","Subnat","MRTr103","Assaba",65.65,2.845,6.98,3.81,0.47
"Mauritania","MRT","Subnat","MRTr105","Brakna",63.85,3.291,8.81,3.76,0.42
"Mauritania","MRT","Subnat","MRTr104","Gorgol",64.20,2.600,6.65,2.45,0.39
"Mauritania","MRT","Subnat","MRTr110","Guidimagha",60.64,2.520,6.98,2.62,0.31
"Mauritania","MRT","Subnat","MRTr101","Hodh Charghi",63.18,2.327,7.20,3.55,0.48
"Mauritania","MRT","Subnat","MRTr102","Hodh Gharbi",67.68,2.110,6.99,3.11,0.34
"Mauritania","MRT","Subnat","MRTr112","Inchiri",60.95,5.374,9.00,5.04,0.01
"Mauritania","MRT","Subnat","MRTr108","Nouadhibou",70.34,9.692,9.33,6.76,0.14
"Mauritania","MRT","Subnat","MRTr109","Tagant",66.62,3.137,8.57,4.41,0.12
"Mauritania","MRT","Subnat","MRTr111","Tiris-Zemmour",62.13,7.708,9.47,6.77,0.07
"Mauritania","MRT","Subnat","MRTr106","Trarza incl Nouakchott",65.46,5.604,9.80,6.09,1.56
"Mauritius","MUS","National","MUSt","Total",74.86,22.72,15.0,9.43,1.27
"Mauritius","MUS","Subnat","MUSr101","North (Port Louis, Pamplemousses, Riviere du Rempart, Flacq, Moka)",74.86,22.18,14.7,9.27,0.59
"Mauritius","MUS","Subnat","MUSr103","Rodrigues",74.86,15.41,11.7,7.34,0.04
"Mauritius","MUS","Subnat","MUSr102","South (Grand Port, Savanne, Plaines Wilhems, Black River)",74.86,23.81,15.4,9.68,0.64
"Mexico","MEX","National","MEXt","Total",74.99,17.63,14.3,8.60,126
"Mexico","MEX","Subnat","MEXr101","Aguascalientes",76.70,21.18,14.2,9.16,1.36
"Mexico","MEX","Subnat","MEXr102","Baja California",76.75,20.08,15.3,9.48,3.55
"Mexico","MEX","Subnat","MEXr103","Baja California Sur",75.42,19.25,15.4,9.73,0.73
"Mexico","MEX","Subnat","MEXr104","Campeche",76.39,14.50,14.2,8.69,0.94
"Mexico","MEX","Subnat","MEXr107","Chiapas",74.17,9.151,13.2,6.50,5.50
"Mexico","MEX","Subnat","MEXr108","Chihuahua",73.51,20.35,15.0,9.01,3.82
"Mexico","MEX","Subnat","MEXr105","Coahuila",75.58,20.72,14.4,9.55,3.11
"Mexico","MEX","Subnat","MEXr106","Colima",76.27,18.63,14.5,8.87,0.76
"Mexico","MEX","Subnat","MEXr109","Distrito Federal",75.40,20.55,16.6,11.0,9.43
"Mexico","MEX","Subnat","MEXr110","Durango",74.41,17.56,14.4,8.51,1.88
"Mexico","MEX","Subnat","MEXr111","Guanajuato",75.14,17.43,13.8,7.74,6.04
"Mexico","MEX","Subnat","MEXr112","Guerrero",73.24,10.04,13.9,7.18,3.70
"Mexico","MEX","Subnat","MEXr113","Hidalgo",74.87,13.98,14.9,8.03,3.00
"Mexico","MEX","Subnat","MEXr114","Jalisco",75.36,21.22,14.3,8.86,8.33
"Mexico","MEX","Subnat","MEXr115","Mexico",74.75,16.53,15.0,9.15,17.3
"Mexico","MEX","Subnat","MEXr116","Michoacan de Ocampo",75.10,15.80,13.7,7.30,4.87
"Mexico","MEX","Subnat","MEXr117","Morelos",75.89,15.62,14.5,8.79,2.01
"Mexico","MEX","Subnat","MEXr118","Nayarit",73.88,17.10,15.4,8.55,1.32
"Mexico","MEX","Subnat","MEXr119","Nuevo Leon",75.60,21.67,14.5,9.99,5.34
"Mexico","MEX","Subnat","MEXr120","Oaxaca",74.61,8.987,13.8,6.75,4.21
"Mexico","MEX","Subnat","MEXr121","Puebla",74.07,12.75,14.3,7.75,6.42
"Mexico","MEX","Subnat","MEXr122","Queretaro",75.55,18.20,14.4,9.31,2.22
"Mexico","MEX","Subnat","MEXr123","Quintana Roo",75.06,17.11,14.4,9.38,1.57
"Mexico","MEX","Subnat","MEXr124","San Luis Potosi",75.47,14.30,14.3,8.16,2.85
"Mexico","MEX","Subnat","MEXr125","Sinaloa",76.54,18.79,15.7,9.14,3.12
"Mexico","MEX","Subnat","MEXr126","Sonora",75.09,19.56,15.5,9.61,2.97
"Mexico","MEX","Subnat","MEXr127","Tabasco",76.42,14.04,14.7,8.67,2.49
"Mexico","MEX","Subnat","MEXr128","Tamaulipas",76.03,18.36,14.8,9.12,3.61
"Mexico","MEX","Subnat","MEXr129","Tlaxcala",75.73,14.75,14.5,8.65,1.34
"Mexico","MEX","Subnat","MEXr130","Veracruz",74.99,12.50,14.4,7.55,8.57
"Mexico","MEX","Subnat","MEXr131","Yucatan",75.59,16.45,14.8,8.33,2.22
"Mexico","MEX","Subnat","MEXr132","Zacatecas",74.94,17.91,14.2,7.91,1.69
"Micronesia (Federated States of)","FSM","National","FSMt","Total",67.76,3.700,11.6,7.72,0.11
"Moldova","MDA","National","MDAt","Total",71.81,6.833,11.6,11.6,3.55
"Moldova","MDA","Subnat","MDAr102","Center",71.36,5.891,11.0,10.9,1.07
"Moldova","MDA","Subnat","MDAr104","Chisinau",72.06,11.36,13.1,13.7,0.68
"Moldova","MDA","Subnat","MDAr101","North",71.62,5.855,11.0,11.1,1.12
"Moldova","MDA","Subnat","MDAr103","South",72.68,6.699,11.3,11.3,0.68
"Mongolia","MNG","National","MNGt","Total",69.69,10.78,14.2,10.2,3.17
"Mongolia","MNG","Subnat","MNGr103","Central (Dornogovi, Dundgovi, Umnugovi, Selenge, Tuv, Darkhan-Uul, Govisumber)",71.57,10.69,13.2,9.82,0.57
"Mongolia","MNG","Subnat","MNGr104","Eastern (Dornod, Sukhbaatar, Khentii)",69.08,8.141,12.6,8.97,0.24
"Mongolia","MNG","Subnat","MNGr102","Khangai (Arkhangai, Bayankhongor, Bulgan, Uvurkhangai, Khuvsgul, Orkhon)",66.04,6.814,12.4,8.59,0.67
"Mongolia","MNG","Subnat","MNGr105","Ulaanbaatar",73.29,18.15,15.5,11.8,1.24
"Mongolia","MNG","Subnat","MNGr101","Western (Bayan-Ulgii, Govi-Altai, Zavkhan, Uvs, Khovd)",68.16,6.350,13.2,9.02,0.45
"Monte Negro","MNE","National","MNEt","Total",76.77,17.51,15.0,11.4,0.62
"Monte Negro","MNE","Subnat","MNEr102","Centre",77.32,18.17,15.2,12.0,0.29
"Monte Negro","MNE","Subnat","MNEr101","North",76.88,15.27,14.6,10.1,0.19
"Monte Negro","MNE","Subnat","MNEr103","South",75.23,19.00,15.1,11.8,0.15
"Morocco","MAR","National","MARt","Total",76.45,7.480,13.1,5.51,36.0
"Morocco","MAR","Subnat","MARr103","Centre",77.60,7.961,14.4,6.36,6.96
"Morocco","MAR","Subnat","MARr102","Centre north",75.88,7.111,12.4,6.56,4.27
"Morocco","MAR","Subnat","MARr105","Centre south",75.40,7.130,13.7,4.29,3.13
"Morocco","MAR","Subnat","MARr104","Eastern",76.69,6.669,12.8,3.48,2.98
"Morocco","MAR","Subnat","MARr101","North west",76.62,7.799,13.3,6.56,8.55
"Morocco","MAR","Subnat","MARr107","South",74.74,7.492,13.6,4.41,6.66
"Morocco","MAR","Subnat","MARr106","Tensift",77.05,7.332,11.0,4.66,3.50
"Mozambique","MOZ","National","MOZt","Total",60.16,1.154,9.75,3.54,29.5
"Mozambique","MOZ","Subnat","MOZr102","Cabo delgado",59.28,0.905,7.25,2.32,2.33
"Mozambique","MOZ","Subnat","MOZr109","Gaza",59.97,1.100,9.93,3.16,1.65
"Mozambique","MOZ","Subnat","MOZr108","Inhambane",66.24,0.969,11.1,2.99,1.76
"Mozambique","MOZ","Subnat","MOZr106","Manica",59.48,1.370,11.2,4.67,1.95
"Mozambique","MOZ","Subnat","MOZr111","Maputo Cidade",63.43,3.290,13.7,8.01,1.51
"Mozambique","MOZ","Subnat","MOZr110","Maputo Provincia",61.48,1.851,12.2,5.73,2.01
"Mozambique","MOZ","Subnat","MOZr103","Nampula",65.10,1.018,8.49,2.90,4.50
"Mozambique","MOZ","Subnat","MOZr101","Niassa",60.92,0.968,8.24,3.09,1.75
"Mozambique","MOZ","Subnat","MOZr107","Sofala",60.46,1.412,10.4,4.02,2.80
"Mozambique","MOZ","Subnat","MOZr105","Tete",58.14,0.942,8.22,2.74,3.66
"Mozambique","MOZ","Subnat","MOZr104","Zambezia",56.98,1.054,9.79,2.70,5.57
"Myanmar","MMR","National","MMRt","Total",66.87,5.764,10.3,4.95,53.7
"Myanmar","MMR","Subnat","MMRr114","Ayeyarwaddy",65.62,3.849,10.6,4.83,7.19
"Myanmar","MMR","Subnat","MMRr107","Bago",65.50,5.060,10.4,5.33,5.15
"Myanmar","MMR","Subnat","MMRr104","Chin",63.16,5.776,12.0,5.38,0.52
"Myanmar","MMR","Subnat","MMRr101","Kachin",68.26,8.070,11.3,5.41,1.65
"Myanmar","MMR","Subnat","MMRr102","Kayah",69.69,6.685,11.1,4.75,0.29
"Myanmar","MMR","Subnat","MMRr103","Kayin",65.43,5.935,9.68,4.05,1.54
"Myanmar","MMR","Subnat","MMRr108","Magway",68.98,5.197,10.5,4.68,4.26
"Myanmar","MMR","Subnat","MMRr109","Mandalay, NayPyitaw",67.34,6.402,10.9,5.16,7.33
"Myanmar","MMR","Subnat","MMRr110","Mon",70.58,7.001,10.3,4.88,2.06
"Myanmar","MMR","Subnat","MMRr111","Rakhine",68.62,3.814,9.41,3.98,3.42
"Myanmar","MMR","Subnat","MMRr105","Sagaing",67.29,4.965,10.5,4.57,5.88
"Myanmar","MMR","Subnat","MMRr113","Shan",63.79,6.238,7.89,2.95,5.97
"Myanmar","MMR","Subnat","MMRr106","Taninthayi",65.54,5.818,10.7,4.96,1.38
"Myanmar","MMR","Subnat","MMRr112","Yangon",70.29,9.790,11.4,6.99,7.07
"Namibia","NAM","National","NAMt","Total",63.37,9.683,12.6,6.94,2.45
"Namibia","NAM","Subnat","NAMr101","Caprivi",61.43,4.908,12.8,7.08,0.13
"Namibia","NAM","Subnat","NAMr102","Erongo",64.23,19.12,12.4,8.36,0.18
"Namibia","NAM","Subnat","NAMr103","Hardap",66.51,15.42,10.6,7.05,0.09
"Namibia","NAM","Subnat","NAMr104","Karas",65.60,14.61,12.2,7.56,0.09
"Namibia","NAM","Subnat","NAMr108","Kavango",58.37,4.725,11.9,5.03,0.25
"Namibia","NAM","Subnat","NAMr105","Khomas",65.97,20.10,13.7,9.38,0.46
"Namibia","NAM","Subnat","NAMr106","Kunene",65.46,7.079,9.17,4.71,0.08
"Namibia","NAM","Subnat","NAMr107","Ohangwena",60.56,4.552,12.9,4.86,0.29
"Namibia","NAM","Subnat","NAMr109","Omaheke",65.24,8.320,9.63,5.27,0.07
"Namibia","NAM","Subnat","NAMr110","Omusati",65.43,5.326,13.3,5.45,0.28
"Namibia","NAM","Subnat","NAMr111","Oshana",65.22,8.754,13.4,7.39,0.19
"Namibia","NAM","Subnat","NAMr112","Oshikoto",62.12,6.885,12.5,6.32,0.21
"Namibia","NAM","Subnat","NAMr113","Otjozondjupa",64.53,13.56,10.8,6.09,0.15
"Nepal","NPL","National","NPLt","Total",70.48,2.748,12.2,4.86,28.1
"Nepal","NPL","Subnat","NPLr102","Central",70.56,2.896,11.9,5.15,10.1
"Nepal","NPL","Subnat","NPLr101","Eastern",71.30,2.639,11.8,4.89,6.47
"Nepal","NPL","Subnat","NPLr105","Far-western",67.45,2.267,13.2,3.97,2.50
"Nepal","NPL","Subnat","NPLr104","Mid-western",69.95,2.194,12.4,3.83,3.58
"Nepal","NPL","Subnat","NPLr103","Western",71.45,3.249,12.6,5.20,5.48
"Netherlands","NLD","National","NLDt","Total",82.14,50.01,18.0,12.2,17.2
"Netherlands","NLD","Subnat","NLDr103","Drenthe",81.87,34.76,17.5,11.7,0.50
"Netherlands","NLD","Subnat","NLDr106","Flevoland",82.17,38.62,17.4,12.0,0.41
"Netherlands","NLD","Subnat","NLDr102","Friesland",81.77,34.62,17.8,11.7,0.65
"Netherlands","NLD","Subnat","NLDr105","Gelderland",82.27,42.07,17.9,12.0,2.07
"Netherlands","NLD","Subnat","NLDr101","Groningen",81.26,50.25,18.6,12.2,0.59
"Netherlands","NLD","Subnat","NLDr112","Limburg",81.97,42.62,17.5,11.8,1.13
"Netherlands","NLD","Subnat","NLDr111","Noord-Brabant",82.07,52.47,17.8,12.0,2.54
"Netherlands","NLD","Subnat","NLDr108","Noord-Holland",82.07,65.03,17.7,12.7,2.83
"Netherlands","NLD","Subnat","NLDr104","Overijssel",82.07,41.24,17.9,12.1,1.16
"Netherlands","NLD","Subnat","NLDr107","Utrecht",82.57,58.74,18.2,13.0,1.30
"Netherlands","NLD","Subnat","NLDr110","Zeeland",82.57,38.89,16.9,11.7,0.39
"Netherlands","NLD","Subnat","NLDr109","Zuid-Holland",82.27,50.53,17.8,12.2,3.68
"New Zealand","NZL","National","NZLt","Total",82.15,35.11,18.8,12.7,4.89
"New Zealand","NZL","Subnat","NZLr102","Auckland",83.17,38.05,20.4,13.7,1.68
"New Zealand","NZL","Subnat","NZLr104","Bay of Plenty",81.33,29.16,19.2,12.9,0.31
"New Zealand","NZL","Subnat","NZLr113","Canterbury",82.66,36.11,19.7,13.2,0.63
"New Zealand","NZL","Subnat","NZLr105","Gisborne",77.70,23.95,18.7,12.6,0.05
"New Zealand","NZL","Subnat","NZLr106","Hawkes Bay",80.30,27.46,19.0,12.8,0.17
"New Zealand","NZL","Subnat","NZLr108","Manawatu-Wanganui",80.76,26.34,19.0,12.8,0.25
"New Zealand","NZL","Subnat","NZLr111","Marlborough",81.94,36.97,19.1,12.8,0.05
"New Zealand","NZL","Subnat","NZLr101","Northland",80.56,23.68,18.8,12.7,0.18
"New Zealand","NZL","Subnat","NZLr114","Otago",82.55,32.02,20.0,13.4,0.23
"New Zealand","NZL","Subnat","NZLr115","Southland",80.71,34.02,18.5,12.4,0.10
"New Zealand","NZL","Subnat","NZLr107","Taranaki",81.17,46.20,18.7,12.6,0.12
"New Zealand","NZL","Subnat","NZLr110","Tasman - Nelson",82.55,28.49,19.6,13.2,0.11
"New Zealand","NZL","Subnat","NZLr103","Waikato",81.33,30.54,19.3,13.0,0.47
"New Zealand","NZL","Subnat","NZLr109","Wellington",82.81,43.99,20.7,13.9,0.53
"New Zealand","NZL","Subnat","NZLr112","West Coast",81.07,31.21,18.4,12.4,0.03
"Nicaragua","NIC","National","NICt","Total",74.28,4.790,12.2,6.80,6.47
"Nicaragua","NIC","Subnat","NICr103","Atlantico (Rio San Juan, Atlantico Norte (Raan), Atlantico Sur (Raas))",72.15,2.385,9.37,4.80,0.78
"Nicaragua","NIC","Subnat","NICr102","Central-Norte (Boaco, Chontales, Jinotega, Matagalpa, Esteli, Madriz, Nueva Segovia)",73.46,3.800,10.9,5.90,1.95
"Nicaragua","NIC","Subnat","NICr101","Pacifico (Chinandega, Leon, Managua, Masaya, Granada, Carazo, Rivas)",75.70,6.245,13.8,7.68,3.74
"Niger","NER","National","NERt","Total",62.02,0.912,6.47,2.03,22.4
"Niger","NER","Subnat","NERr101","Agadez",68.13,1.310,8.83,3.77,0.43
"Niger","NER","Subnat","NERr102","Diffa",68.13,1.057,4.39,1.44,0.66
"Niger","NER","Subnat","NERr103","Dosso",59.27,0.820,6.63,1.52,2.72
"Niger","NER","Subnat","NERr104","Maradi",60.99,0.876,6.27,1.40,5.02
"Niger","NER","Subnat","NERr106","Tahoua",63.17,0.819,4.75,1.19,4.89
"Niger","NER","Subnat","NERr105","Tillabery (incl Niamey)",62.80,1.305,9.42,4.46,4.11
"Niger","NER","Subnat","NERr107","Zinder",61.40,0.773,5.60,1.38,4.60
"Nigeria","NGA","National","NGAt","Total",54.33,5.086,9.75,6.46,196
"Nigeria","NGA","Subnat","NGAr122","Abia",58.41,8.672,13.0,8.85,2.78
"Nigeria","NGA","Subnat","NGAr137","Abuja FCT",59.72,8.840,12.4,8.69,1.35
"Nigeria","NGA","Subnat","NGAr108","Adamawa",56.60,3.965,6.54,5.29,4.26
"Nigeria","NGA","Subnat","NGAr101","Akwa Ibom",57.14,6.517,12.1,8.28,4.06
"Nigeria","NGA","Subnat","NGAr102","Anambra",61.66,8.637,13.7,8.21,6.10
"Nigeria","NGA","Subnat","NGAr103","Bauchi",52.88,3.116,6.54,3.37,7.51
"Nigeria","NGA","Subnat","NGAr131","Bayelsa",65.31,4.787,12.5,9.10,1.57
"Nigeria","NGA","Subnat","NGAr105","Benue",61.59,4.594,12.0,7.37,5.46
"Nigeria","NGA","Subnat","NGAr106","Borno",58.47,4.462,8.33,4.72,7.03
"Nigeria","NGA","Subnat","NGAr107","Cross River",59.24,4.653,13.4,8.22,2.45
"Nigeria","NGA","Subnat","NGAr123","Delta",62.30,7.199,12.9,9.26,4.44
"Nigeria","NGA","Subnat","NGAr132","Ebonyi",57.91,3.781,13.1,6.13,4.44
"Nigeria","NGA","Subnat","NGAr104","Edo",60.18,6.568,12.5,8.03,2.84
"Nigeria","NGA","Subnat","NGAr133","Ekiti",57.51,5.131,13.5,8.66,2.20
"Nigeria","NGA","Subnat","NGAr124","Enugu",61.30,6.019,14.5,7.39,3.58
"Nigeria","NGA","Subnat","NGAr134","Gombe",50.30,3.541,5.98,3.27,3.76
"Nigeria","NGA","Subnat","NGAr109","Imo",58.34,8.337,13.4,9.09,4.43
"Nigeria","NGA","Subnat","NGAr125","Jigawa",49.23,2.807,7.59,3.06,7.17
"Nigeria","NGA","Subnat","NGAr110","Kaduna",50.37,5.275,10.7,5.67,11.1
"Nigeria","NGA","Subnat","NGAr111","Kano",51.71,4.137,9.22,4.69,13.8
"Nigeria","NGA","Subnat","NGAr112","Katsina",50.32,3.646,9.00,3.60,11.8
"Nigeria","NGA","Subnat","NGAr126","Kebbi",48.25,3.066,3.96,1.89,5.45
"Nigeria","NGA","Subnat","NGAr127","Kogi",52.88,4.817,12.5,7.17,2.69
"Nigeria","NGA","Subnat","NGAr113","Kwara",59.80,5.418,10.9,5.74,3.39
"Nigeria","NGA","Subnat","NGAr114","Lagos",61.53,9.091,12.4,10.7,11.7
"Nigeria","NGA","Subnat","NGAr135","Nassarawa",55.07,5.939,12.0,7.08,3.01
"Nigeria","NGA","Subnat","NGAr115","Niger",57.21,4.700,6.85,4.37,6.63
"Nigeria","NGA","Subnat","NGAr116","Ogun",65.41,7.437,12.6,8.60,4.14
"Nigeria","NGA","Subnat","NGAr117","Ondo",59.20,5.381,12.4,8.04,3.10
"Nigeria","NGA","Subnat","NGAr128","Osun",60.22,5.013,12.3,8.28,4.20
"Nigeria","NGA","Subnat","NGAr118","Oyo",61.00,6.199,12.5,8.31,6.39
"Nigeria","NGA","Subnat","NGAr119","Plateau",56.37,4.332,11.6,7.03,4.10
"Nigeria","NGA","Subnat","NGAr120","Rivers",59.18,7.713,12.0,10.1,6.06
"Nigeria","NGA","Subnat","NGAr121","Sokoto",49.89,2.838,4.10,1.62,4.93
"Nigeria","NGA","Subnat","NGAr129","Taraba",54.31,3.235,9.59,5.61,4.09
"Nigeria","NGA","Subnat","NGAr130","Yobe",52.52,2.442,4.79,2.05,7.22
"Nigeria","NGA","Subnat","NGAr136","Zamfora",54.22,3.091,5.86,3.02,6.62
"North Macedonia","MKD","National","MKDt","Total",75.69,12.87,13.5,9.68,2.08
"North Macedonia","MKD","Subnat","MKDr108","East",77.10,10.32,13.1,9.18,0.17
"North Macedonia","MKD","Subnat","MKDr104","North East",76.24,11.31,12.7,8.68,0.21
"North Macedonia","MKD","Subnat","MKDr102","Pelagoniski",75.16,13.08,14.1,9.97,0.28
"North Macedonia","MKD","Subnat","MKDr107","Poloski",75.50,14.15,12.7,8.53,0.29
"North Macedonia","MKD","Subnat","MKDr101","Skopski",75.26,14.27,14.2,10.8,0.61
"North Macedonia","MKD","Subnat","MKDr106","South East",74.34,12.71,12.7,8.80,0.18
"North Macedonia","MKD","Subnat","MKDr105","South West",76.43,13.75,13.4,9.41,0.19
"North Macedonia","MKD","Subnat","MKDr103","Vardarski",77.63,11.10,13.4,9.91,0.15
"Norway","NOR","National","NORt","Total",82.27,68.06,18.1,12.6,5.31
"Norway","NOR","Subnat","NORr104","Agder og Rogaland",82.28,70.79,17.5,12.4,0.78
"Norway","NOR","Subnat","NORr102","Hedmark og Oppland",81.48,49.86,17.6,12.2,0.39
"Norway","NOR","Subnat","NORr107","Nord-Norge",81.68,57.83,17.6,12.3,0.49
"Norway","NOR","Subnat","NORr101","Oslo og Akershus",82.77,91.48,18.5,13.2,1.29
"Norway","NOR","Subnat","NORr103","Sor-Ostlandet",81.88,51.49,16.6,12.1,1.00
"Norway","NOR","Subnat","NORr106","Trondelag",82.57,61.47,20.3,12.6,0.46
"Norway","NOR","Subnat","NORr105","Vestlandet",82.47,68.59,18.4,12.7,0.91
"Oman","OMN","National","OMNt","Total",77.63,37.04,14.7,9.73,4.83
"Pakistan","PAK","National","PAKt","Total",67.11,5.190,8.46,5.16,212
"Pakistan","PAK","Subnat","PAKr107","AJK",66.33,5.834,11.0,6.51,23.1
"Pakistan","PAK","Subnat","PAKr104","Balochistan",67.01,4.628,5.60,3.10,10.3
"Pakistan","PAK","Subnat","PAKr108","FATA",73.00,2.509,6.23,2.45,3.62
"Pakistan","PAK","Subnat","PAKr106","Gilgit Baltistan",65.01,6.849,10.8,5.17,15.8
"Pakistan","PAK","Subnat","PAKr105","Islamabad (ICT)",70.77,8.527,11.4,8.34,1.50
"Pakistan","PAK","Subnat","PAKr103","Khyber Pakhtunkhwa (NWFrontier)",68.79,4.328,7.87,3.82,26.0
"Pakistan","PAK","Subnat","PAKr101","Punjab",66.29,5.503,8.73,5.41,90.9
"Pakistan","PAK","Subnat","PAKr102","Sindh",67.22,4.483,7.06,5.05,41.1
"Palestine","PSE","National","PSEt","Total",73.90,5.314,12.8,9.10,4.57
"Palestine","PSE","Subnat","PSEr104","Bethlehem, Hebron",73.56,5.926,12.4,8.59,0.87
"Palestine","PSE","Subnat","PSEr106","Deir El-Balah, Khan Yunis, Rafah",74.31,4.061,13.3,9.92,0.84
"Palestine","PSE","Subnat","PSEr101","Jenin, Tubas, Tulkarm, Nablus, Qalqiliya",74.40,6.090,13.3,9.03,0.99
"Palestine","PSE","Subnat","PSEr103","Jerusalem",75.41,6.741,12.6,8.86,0.42
"Palestine","PSE","Subnat","PSEr105","North Gaza, Gaza",72.74,4.082,12.5,8.96,1.03
"Palestine","PSE","Subnat","PSEr102","Salfit, Ramallah, Al-Bireh, Jericho, Al Aghwar",74.48,6.669,12.9,9.27,0.43
"Panama","PAN","National","PANt","Total",78.33,20.46,12.9,10.2,4.18
"Panama","PAN","Subnat","PANr101","Bocas del Toro",78.33,12.69,11.8,7.62,0.16
"Panama","PAN","Subnat","PANr104","Chiriqui",78.33,21.48,13.0,9.82,0.48
"Panama","PAN","Subnat","PANr102","Cocle",78.33,16.51,13.0,8.81,0.27
"Panama","PAN","Subnat","PANr103","Colon",78.33,22.28,12.4,11.0,0.29
"Panama","PAN","Subnat","PANr105","Darien",78.33,9.894,11.7,6.55,0.06
"Panama","PAN","Subnat","PANr111","Embera Wounaan",78.33,3.888,11.6,4.64,0.01
"Panama","PAN","Subnat","PANr106","Herrera",78.33,21.33,13.9,9.12,0.13
"Panama","PAN","Subnat","PANr110","Kuna Yala",78.33,3.735,9.93,4.07,0.04
"Panama","PAN","Subnat","PANr107","Los Santos",78.33,21.61,13.5,8.99,0.10
"Panama","PAN","Subnat","PANr112","Ngobe Bugle",78.33,2.688,10.9,3.17,0.21
"Panama","PAN","Subnat","PANr108","Panama",78.33,26.20,13.1,11.5,2.15
"Panama","PAN","Subnat","PANr109","Veraguas",78.33,11.62,13.1,7.60,0.27
"Papua New Guinea","PNG","National","PNGt","Total",64.26,3.686,10.0,4.62,8.61
"Papua New Guinea","PNG","Subnat","PNGr120","Autonomous Region of Bougainville",67.85,3.689,10.3,6.00,0.31
"Papua New Guinea","PNG","Subnat","PNGr103","Central",66.35,4.252,8.97,5.29,0.33
"Papua New Guinea","PNG","Subnat","PNGr110","Chimbu, Simbu",63.24,4.224,11.5,4.29,0.57
"Papua New Guinea","PNG","Subnat","PNGr118","East New Britain",66.15,4.270,10.6,6.19,0.31
"Papua New Guinea","PNG","Subnat","PNGr114","East Sepik",63.67,3.498,10.2,4.41,0.51
"Papua New Guinea","PNG","Subnat","PNGr111","Eastern Highlands",62.20,3.056,10.1,3.61,0.72
"Papua New Guinea","PNG","Subnat","PNGr108","Enga",59.36,3.040,9.64,2.56,0.32
"Papua New Guinea","PNG","Subnat","PNGr102","Gulf",65.27,3.102,8.05,4.30,0.16
"Papua New Guinea","PNG","Subnat","PNGr121","Hela",65.06,2.339,7.38,2.16,0.50
"Papua New Guinea","PNG","Subnat","PNGr122","Jiwaka",64.01,3.107,11.4,3.84,0.33
"Papua New Guinea","PNG","Subnat","PNGr113","Madang",66.03,3.429,9.62,4.80,0.60
"Papua New Guinea","PNG","Subnat","PNGr116","Manus",65.36,4.418,10.8,7.02,0.08
"Papua New Guinea","PNG","Subnat","PNGr105","Milne Bay",67.01,3.432,9.16,5.12,0.45
"Papua New Guinea","PNG","Subnat","PNGr112","Morobe",64.09,5.425,10.4,5.61,0.85
